comp_name,ticker,year,segment,industry,hq_country,ceo_sust_statem,sales,env_policy,ep_targets,env_impact_red,energy_consump,incr_renew_en,disclosure_raw,resource_target,water_withdraw,water_disclose,ghg_emis,transport_emis,years_es_report,audit_es_report,su_guidelines,su_aud_disclose,su_eva_disclose,su_env_assess,earn_per_share
Kesko Oyj,KESKOB,2018.0,Large,Consumer Goods and Services,Finland,1,10383,1,1,1,2990419.2,1,0,1,1193.263,0,125.961,9680.6,6,1,0,0.00012,1,1,2.18
Kesko Oyj,KESKOB,2019.0,Large,Consumer Goods and Services,Finland,1,10720.3,1,1,1,3998000,1,0,1,1193.745,0,120.165,8019.2,20,1,1,0,1,0,3.31
Kesko Oyj,KESKOB,2020.0,Large,Consumer Goods and Services,Finland,1,10669.2,1,1,1,3825000,0,1,1,1003.086,0,89.012,7736.7,3,1,1,1,1,1,1.09
Kesko Oyj,KESKOB,2021.0,Large,Consumer Goods and Services,Finland,1,11300.2,1,1,1,4012000,0,0,1,1192.083,0,94.172,7724.7,42,1,1,1,1,1,1.44
Kesko Oyj,KESKOB,2022.0,Large,Consumer Goods and Services,Finland,,11809,1,1,1,3592800,0,1,1,751.391,0,75.505,8966.7,6,0,1,0.915,0,1,1.53
Stockmann Oyj Abp,STOCKA,2015.0,Mid,Consumer Goods and Services,Finland,1,1434.8,1,1,1,857009,0,1,1,242,0,50.7,22.7,11,0,1,1,1,1,-1.24
Stockmann Oyj Abp,STOCKA,2016.0,Mid,Consumer Goods and Services,Finland,1,1303.2,1,1,1,823892.4,1,0,1,225,1,50.6,16.2,8,0,1,0,1,1,-0.3
Stockmann Oyj Abp,STOCKA,2017.0,Mid,Consumer Goods and Services,Finland,1,1055.9,1,1,1,727805,0,0,1,211,1,48.1,13.8,13,0,1,1,1,1,-2.8
Stockmann Oyj Abp,STOCKA,2018.0,Mid,Consumer Goods and Services,Finland,1,1018.8,1,1,1,721105.2,0,0,1,217.501,0,46.18,10.85,14,0,1,1,1,1,-0.68
Stockmann Oyj Abp,STOCKA,2019.0,Mid,Consumer Goods and Services,Finland,1,914,1,1,1,553150.8,1,0,1,95.875,0,29.8,9.9,4,0,1,0,1,1,-0.63
Stockmann Oyj Abp,STOCKA,2020.0,Mid,Consumer Goods and Services,Finland,1,790.7,1,1,1,493567.2,0,0,1,77.45,0,21.4,8.8,12,0,1,1,0,1,-4.05
TietoEVRY Oyj,TIETO,2019.0,Large,Technology,Finland,0,1734,1,1,1,376288.7724,0,0,0,,0,15.707,14.102,4,1,1,1,0,1,1.02
TietoEVRY Oyj,TIETO,2020.0,Large,Technology,Finland,1,2786.4,1,1,1,466434.3168,0,1,1,,0,12.515,2.313,7,1,1,1,1,1,0.8
TietoEVRY Oyj,TIETO,2021.0,Large,Technology,Finland,1,2823.4,1,1,1,441238.5,1,0,1,,0,9.47,0.847,8,1,1,0,1,1,2.46
TietoEVRY Oyj,TIETO,2022.0,Large,Technology,Finland,,2928.1,1,1,1,399865.3056,0,0,0,,0,8.034,,7,1,0,0,0,1,1.59
TietoEVRY Oyj,TIETO,2014.0,Large,Technology,Finland,1,1522.5,1,1,1,436523,1,1,1,,0,21.69,11.2,6,0,1,0,1,1,0.48
TietoEVRY Oyj,TIETO,2015.0,Large,Technology,Finland,1,1460.1,1,1,1,397344,0,0,1,,0,19.732,10,7,1,1,0,0,0,1.51
TietoEVRY Oyj,TIETO,2016.0,Large,Technology,Finland,1,1492.6,1,1,1,372913,1,0,1,,0,17.505,34,10,1,1,0,1,1,1.5
TietoEVRY Oyj,TIETO,2017.0,Large,Technology,Finland,1,1453.2,1,1,1,415175,1,0,1,,0,15.302,9.5,4,1,1,0,0,0,1.5
TietoEVRY Oyj,TIETO,2018.0,Large,Technology,Finland,1,1599.5,1,1,1,385052.4,0,0,1,,0,14.043,,9,1,1,0,1,1,1.66
Amer Sports Oyj,AMEAS,2014.0,Large,Consumer Goods and Services,Finland,1,2228.7,1,1,1,361293,0,0,1,,0,46.1,,1,0,1,0.97,1,1,0.47
Amer Sports Oyj,AMEAS,2015.0,Large,Consumer Goods and Services,Finland,1,2534.4,1,1,1,358234,0,0,1,,0,63.9,31.1,2,0,1,0.665,1,1,1.09
Amer Sports Oyj,AMEAS,2016.0,Large,Consumer Goods and Services,Finland,1,2662.1,1,1,1,364067,0,0,1,33,0,43.6,11.6,3,0,1,0,1,1,1.1
Amer Sports Oyj,AMEAS,2017.0,Large,Consumer Goods and Services,Finland,1,2685.2,1,0,1,383052,1,0,1,,0,31.6,,3,1,1,0,0,1,0.8
Amer Sports Oyj,AMEAS,2018.0,Large,Consumer Goods and Services,Finland,1,2678.2,1,0,1,398825.6004,1,0,0,,0,33.5,,4,0,1,1,1,0,1.08
Fiskars Oyj,FSKRS,2014.0,Large,Consumer Goods and Services,Finland,0,767.5,1,1,1,,0,1,1,,0,,,,0,1,0,1,1,9.44
Fiskars Oyj,FSKRS,2015.0,Large,Consumer Goods and Services,Finland,1,1105,1,1,1,,0,1,1,,0,,,7,1,1,0,1,1,1.04
Fiskars Oyj,FSKRS,2016.0,Large,Consumer Goods and Services,Finland,1,1204.6,1,1,1,1080000,0,0,1,,0,85,,9,0,1,0,1,1,0.8
Fiskars Oyj,FSKRS,2017.0,Large,Consumer Goods and Services,Finland,1,1185.5,1,1,1,1120000,0,1,1,484,0,77,,2,1,1,1,0,1,2
Fiskars Oyj,FSKRS,2018.0,Large,Consumer Goods and Services,Finland,1,1118.5,1,1,1,1069000,1,0,1,677,0,74,31,3,1,1,0.0044,1,1,1
Fiskars Oyj,FSKRS,2019.0,Large,Consumer Goods and Services,Finland,1,1090.4,1,1,1,1023000,0,0,1,474,0,72,26,4,1,1,0,1,1,0.63
Fiskars Oyj,FSKRS,2020.0,Large,Consumer Goods and Services,Finland,1,1116.2,1,1,1,901000,1,0,1,432,0,62,27,5,1,1,1,1,1,0.83
Fiskars Oyj,FSKRS,2021.0,Large,Consumer Goods and Services,Finland,1,1254.3,1,1,1,1029000,1,0,0,463,0,69,24.467,3,1,1,0,0,1,1.06
Fiskars Oyj,FSKRS,2022.0,Large,Consumer Goods and Services,Finland,,1248.4,1,1,1,1031000,1,0,1,472,0,67,23.556,7,1,1,0,0,1,1.21
Huhtamäki Oyj,HUH1V,2014.0,Large,Industrial Goods and Services,Finland,1,2342.2,1,1,1,,0,0,0,,0,700,200,5,0,1,0,1,1,0.91
Huhtamäki Oyj,HUH1V,2015.0,Large,Industrial Goods and Services,Finland,1,2726,1,1,1,7030800,0,1,1,8500,0,742,,4,0,1,0,1,1,1.42
Huhtamäki Oyj,HUH1V,2016.0,Large,Industrial Goods and Services,Finland,1,2865,1,1,1,7426800,1,1,1,9000,1,809.5,,8,1,1,0,1,1,1.8
Huhtamäki Oyj,HUH1V,2017.0,Large,Industrial Goods and Services,Finland,1,2988.7,1,1,1,7837200,0,1,1,9100,0,813,,10,1,1,0,1,1,1.9
Huhtamäki Oyj,HUH1V,2018.0,Large,Industrial Goods and Services,Finland,1,3104,1,1,1,7855200,1,1,1,9500,0,751,559,11,0,1,1,1,1,1.5
Huhtamäki Oyj,HUH1V,2019.0,Large,Industrial Goods and Services,Finland,1,3399,1,1,1,8096400,0,0,1,8800,0,765,,8,1,1,0,1,1,1.82
Huhtamäki Oyj,HUH1V,2020.0,Large,Industrial Goods and Services,Finland,1,3301.8,1,1,1,7711200,1,1,1,8700,0,685,,9,1,1,1,1,1,1.69
Huhtamäki Oyj,HUH1V,2021.0,Large,Industrial Goods and Services,Finland,1,3574.9,1,1,1,8078400,1,1,1,8700,0,705,,10,1,1,0,1,1,1.91
Huhtamäki Oyj,HUH1V,2022.0,Large,Industrial Goods and Services,Finland,,4479,1,1,1,8452800,1,1,1,9100,1,682,3445,11,0,1,1,1,1,2.64
Metsä Board Oyj,METSA,2022.0,Large,Basic Materials,Finland,,2479.6,1,1,1,43200000,1,0,0,110000,0,527.519,1816.979,9,0,1,1,1,1,1.15
Metsä Board Oyj,METSA,2014.0,Large,Basic Materials,Finland,0,2008.4,1,1,1,46440000,1,1,1,74000,1,380.3,,11,0,1,0,1,1,0.21
Metsä Board Oyj,METSA,2015.0,Large,Basic Materials,Finland,1,2007.5,1,1,1,103680000,1,1,1,68900,1,300.793,,12,1,1,0,1,1,0.39
Metsä Board Oyj,METSA,2016.0,Large,Basic Materials,Finland,1,1720,1,1,1,102240000,0,1,1,70300,1,278.7,,13,0,1,,0,1,0.3
Metsä Board Oyj,METSA,2017.0,Large,Basic Materials,Finland,1,1848.6,1,1,1,108360000,1,1,1,68600,1,662.625,,7,1,1,1,0,1,0.4
Metsä Board Oyj,METSA,2018.0,Large,Basic Materials,Finland,1,1944.1,1,1,1,119160000,1,1,1,67500,,750.368,,,0,1,1,0,0,0.57
Metsä Board Oyj,METSA,2019.0,Large,Basic Materials,Finland,1,1932,1,1,1,116640000,0,1,1,59400,1,622.683,,16,1,1,1,1,1,0.41
Metsä Board Oyj,METSA,2020.0,Large,Basic Materials,Finland,1,1890,1,1,1,42480000,1,1,1,114000,0,613.852,,11,0,1,1,0,1,0.48
Nokia Oyj,NOKIA,2014.0,Large,Technology,Finland,1,12732,1,1,1,1861200,1,0,1,1070,0,245.3,,12,1,1,1,1,1,0.3
Nokia Oyj,NOKIA,2015.0,Large,Technology,Finland,1,12499,1,1,1,1648800,0,0,1,781,0,231.2,,12,1,1,0,1,1,0.31
Nokia Oyj,NOKIA,2016.0,Large,Technology,Finland,1,23614,1,1,1,4485600,1,1,1,2681,1,708.6,45601,14,1,1,1,1,1,-0.1
Nokia Oyj,NOKIA,2017.0,Large,Technology,Finland,1,23147,1,1,1,4626000,0,0,1,2305,0,626.3,42660.7,9,1,1,0,1,1,0.3
Nokia Oyj,NOKIA,2018.0,Large,Technology,Finland,1,22563,1,1,1,4381200,1,1,1,1791,0,571.4,44673.5,4,1,1,1,1,1,0.1
Nokia Oyj,NOKIA,2019.0,Large,Technology,Finland,1,23315,1,1,1,4086000,1,0,1,1737,0,546.9,39276.2,18,1,1,1,1,1,0
Nokia Oyj,NOKIA,2020.0,Large,Technology,Finland,1,21852,1,1,1,3812400,1,1,1,1285,0,496.5,35595.1,18,1,1,0.67,1,1,-0.45
Nokia Oyj,NOKIA,2021.0,Large,Technology,Finland,1,22202,1,1,1,3812400,1,0,1,1182,0,501.6,40634.7,19,1,1,1,1,1,0.29
Nokia Oyj,NOKIA,2022.0,Large,Technology,Finland,,24911,1,1,1,5112000,0,0,1,1737,0,546.9,39276.2,20,1,1,1,1,1,0.74
Uponor Oyj,UPONOR,2014.0,Large,Industrial Goods and Services,Finland,1,1023.9,1,1,1,654120,1,1,1,190,0,40.7,,7,0,1,0,0,1,0.5
Uponor Oyj,UPONOR,2015.0,Large,Industrial Goods and Services,Finland,0,1050.8,1,1,1,678240,0,1,1,191,0,42,,9,0,0,0,0,0,0.51
Uponor Oyj,UPONOR,2016.0,Large,Industrial Goods and Services,Finland,1,1099,1,1,1,714600,1,1,1,169,0,40.9,,6,0,1,0,0,0,0.6
Uponor Oyj,UPONOR,2017.0,Large,Industrial Goods and Services,Finland,1,1170.4,1,1,1,714600,1,1,1,156,0,39.6,,9,0,1,0,0,1,0.2
Uponor Oyj,UPONOR,2018.0,Large,Industrial Goods and Services,Finland,1,1193.6,1,1,1,816706.8,0,1,0,207.1,0,39.318,,9,1,1,0,0,0,0.72
Uponor Oyj,UPONOR,2019.0,Large,Industrial Goods and Services,Finland,1,1103,1,1,1,784800,0,1,1,154.1,0,35.4,,23,0,1,0,0,1,0.72
Uponor Oyj,UPONOR,2020.0,Large,Industrial Goods and Services,Finland,0,1136,1,1,1,750600,1,1,1,139.3,0,21.1,,1,0,1,0,0,0,1.21
Uponor Oyj,UPONOR,2021.0,Large,Industrial Goods and Services,Finland,1,1313.2,1,1,1,817560,1,1,1,146.9,0,73.56,384.7,5,1,1,0,0,1,1.33
Uponor Oyj,UPONOR,2022.0,Large,Industrial Goods and Services,Finland,,1386.2,1,1,1,750960,1,1,1,148.3,0,66.4,377.6,16,1,1,1,1,1,1.21
Outokumpu Oyj,OUT1V,2014.0,Large,Basic Materials,Finland,1,6844,1,1,1,30056400,0,1,1,39600,1,1403.9,1140.3,12,1,1,0,0,1,-1.27
Outokumpu Oyj,OUT1V,2015.0,Large,Basic Materials,Finland,1,6384,1,1,1,29381000,0,1,1,30500,1,1000,211.2,13,1,1,0,1,1,0.23
Outokumpu Oyj,OUT1V,2016.0,Large,Basic Materials,Finland,1,5690,1,1,1,22830000,1,1,1,42200,1,,,11,1,1,0,1,1,0.4
Outokumpu Oyj,OUT1V,2017.0,Large,Basic Materials,Finland,1,6363,1,1,1,28164000,0,0,1,43100,1,2183,3136.9,11,1,1,0.006,1,1,0.9
Outokumpu Oyj,OUT1V,2018.0,Large,Basic Materials,Finland,1,6872,1,1,1,29503000,1,1,1,49700,1,,,6,1,1,0,0,1,0.32
Outokumpu Oyj,OUT1V,2019.0,Large,Basic Materials,Finland,1,6535,1,1,1,28254000,0,1,1,50700,1,2735861,2222362,45,1,1,1,1,1,-0.18
Outokumpu Oyj,OUT1V,2020.0,Large,Basic Materials,Finland,1,5639,1,1,1,27655000,0,0,1,52100,1,,,5,1,1,1,1,1,-0.28
Outokumpu Oyj,OUT1V,2021.0,Large,Basic Materials,Finland,1,7709,1,1,1,29322000,0,1,1,50700,1,,,9,1,1,1,1,1,1.17
Outokumpu Oyj,OUT1V,2022.0,Large,Basic Materials,Finland,,9494,1,1,1,25030800,0,1,1,45100,1,1411.606,2717.748,9,1,1,1,1,1,2.4
Raisio Oyj Vaihto-osake,RAIVV,2014.0,Mid,Consumer Goods and Services,Finland,1,493.9,1,1,1,673200,0,1,1,325,0,25.5,,17,0,1,0,0,0,0.04
Raisio Oyj Vaihto-osake,RAIVV,2015.0,Mid,Consumer Goods and Services,Finland,1,521.2,1,1,1,633600,1,1,1,319,0,18.9,,5,0,1,0,1,1,0.26
Raisio Oyj Vaihto-osake,RAIVV,2016.0,Mid,Consumer Goods and Services,Finland,1,436.3,1,1,1,525600,1,1,1,284,0,32.2,,5,0,1,0,1,1,0.1
Raisio Oyj Vaihto-osake,RAIVV,2017.0,Mid,Consumer Goods and Services,Finland,1,306.8,1,0,1,313200,1,1,0,164,0,8.8,,,0,1,0,0,1,-0.4
Raisio Oyj Vaihto-osake,RAIVV,2018.0,Mid,Consumer Goods and Services,Finland,0,285.8,1,1,1,255600,1,1,0,167,0,1.6,,22,0,1,1,0,0,0.08
Raisio Oyj Vaihto-osake,RAIVV,2019.0,Mid,Consumer Goods and Services,Finland,1,236.3,1,1,1,252000,0,1,1,192,1,,,23,0,1,1,0,1,0.16
Raisio Oyj Vaihto-osake,RAIVV,2021.0,Mid,Consumer Goods and Services,Finland,1,246.4,1,1,1,342000,1,1,1,201,0,1,,12,1,1,0,0,1,0.13
Raisio Oyj Vaihto-osake,RAIVV,2022.0,Mid,Consumer Goods and Services,Finland,,220.8,1,1,1,280800,1,1,1,194,1,0.25,,9,0,1,1,0,1,0.03
Finnair Oyj,FIA1S,2015.0,Mid,Consumer Goods and Services,Finland,1,2324,1,1,1,35936757,1,1,1,,0,2404.4,,10,0,1,1,1,0,0.57
Finnair Oyj,FIA1S,2016.0,Mid,Consumer Goods and Services,Finland,1,2316.8,1,1,1,37665002,1,0,1,,0,2958.6,601.9,2,1,1,0,1,1,0.6
Finnair Oyj,FIA1S,2017.0,Mid,Consumer Goods and Services,Finland,1,2568.4,1,1,1,39714926,0,0,0,,0,2922.7,664.3,12,1,1,1,1,1,1.2
Finnair Oyj,FIA1S,2018.0,Mid,Consumer Goods and Services,Finland,1,2834.6,1,1,1,44402268,0,0,0,,0,3267.946,702.186,13,0,1,1,1,0,1.08
Finnair Oyj,FIA1S,2019.0,Mid,Consumer Goods and Services,Finland,1,3097.7,1,1,1,48665737,1,0,1,,0,3580.352,770.802,7,1,1,0,1,1,0.49
Finnair Oyj,FIA1S,2020.0,Mid,Consumer Goods and Services,Finland,1,829.2,1,1,1,15773864,1,0,1,,0,1160.216,248.864,5,1,1,0,0,0,-0.51
Finnair Oyj,FIA1S,2021.0,Mid,Consumer Goods and Services,Finland,1,838.4,1,1,1,16016285,1,0,1,,0,1153.99,254.65,9,1,1,0,1,1,-0.34
Finnair Oyj,FIA1S,2022.0,Mid,Consumer Goods and Services,Finland,,2356.6,1,1,1,34796122,1,0,1,,0,2485.27,789.525,6,0,1,0,0,0,-0.36
Sampo,SAMPO,2022.0,Large,Finance,Finland,,1863,1,1,1,,0,0,1,,0,5.2541,15.586,10,1,1,1,1,1,2.69
Sampo,SAMPO,2021.0,Large,Finance,Finland,1,13451,1,1,1,118313.5194,1,0,1,33.653,0,4.3264,6.3149,5,0,1,0,0,1,4.63
Sampo,SAMPO,2014.0,Large,Finance,Finland,1,6474,1,1,1,104400,1,0,1,,0,,,6,0,0,0,0,1,2.75
Sampo,SAMPO,2015.0,Large,Finance,Finland,1,6566,1,0,1,93600,0,0,1,,0,9,7.8,1,1,0,0,0,0,0.32
Sampo,SAMPO,2016.0,Large,Finance,Finland,1,6252,1,0,1,90000,0,0,0,46,0,1.2,7.1,6,0,0,0,0,0,3
Sampo,SAMPO,2017.0,Large,Finance,Finland,0,7009,0,0,0,88200,0,0,0,,0,1.5,,,0,1,0,0,0,4
Sampo,SAMPO,2018.0,Large,Finance,Finland,1,7907,1,0,1,86400,0,0,0,,0,1.421,,6,0,0,0,0,0,3.04
Sampo,SAMPO,2019.0,Large,Finance,Finland,1,8744,1,1,1,81878.4,1,1,1,60.342,0,4.463,11.951,3,0,1,0,0,1,2.04
Sampo,SAMPO,2020.0,Large,Finance,Finland,1,9913,1,1,1,74026.8,1,1,1,24.2436,0,4.401,11.9501,4,0,1,0,0,1,0.07
Finnlines Oyj,FLG1S,2014.0,Mid,Industrial Goods and Services,Finland,1,532.9,1,1,1,,0,0,1,,0,,,,0,1,0,0,1,0.81
Finnlines Oyj,FLG1S,2015.0,Mid,Industrial Goods and Services,Finland,0,511.2,1,0,1,302,0,0,1,,1,,,,0,0,0,0,0,1.1
Wärtsilä Oyj Abp,WRT1V,2014.0,Large,Industrial Goods and Services,Finland,0,4654,1,1,1,1613000,1,1,1,7534,0,113.3,39.6,12,1,1,0.71,1,1,1.98
Wärtsilä Oyj Abp,WRT1V,2015.0,Large,Industrial Goods and Services,Finland,1,5026,1,1,1,1539000,1,0,1,6971,1,123.8,39,15,1,1,1,1,1,2.25
Wärtsilä Oyj Abp,WRT1V,2016.0,Large,Industrial Goods and Services,Finland,1,4801,1,1,1,1471000,1,1,1,8444,1,117.1,168.6,14,1,1,1,1,1,1.8
Wärtsilä Oyj Abp,WRT1V,2017.0,Large,Industrial Goods and Services,Finland,1,4923,1,1,1,1477000,0,1,0,12749,1,114,155.5,14,1,1,1,1,0,2
Wärtsilä Oyj Abp,WRT1V,2019.0,Large,Industrial Goods and Services,Finland,1,5170,1,1,1,1404000,0,0,1,11268,1,97.4,164.55,20,1,1,1,1,1,0.37
Wärtsilä Oyj Abp,WRT1V,2020.0,Large,Industrial Goods and Services,Finland,1,4604,1,1,1,1319000,1,1,1,11373,0,87.472,107.923,7,1,1,0.597998332,1,0,0.23
Wärtsilä Oyj Abp,WRT1V,2021.0,Large,Industrial Goods and Services,Finland,1,4778,1,1,1,1339000,0,1,0,11348,1,80.061,93.81,22,1,1,1,1,1,0.33
Wärtsilä Oyj Abp,WRT1V,2018.0,Large,Industrial Goods and Services,Finland,1,5174,1,1,1,1538000,0,0,1,12607,0,107.296,208.33,17,1,1,1,1,1,0.65
Kemira Oyj,KEMIRA,2014.0,Large,Basic Materials,Finland,1,2137,1,1,1,13359600,1,1,1,104000,1,915,1581,17,1,1,0,0,1,0.59
Kemira Oyj,KEMIRA,2015.0,Large,Basic Materials,Finland,1,2373.1,1,1,1,13402800,1,1,1,96000,1,1076,1710,4,1,1,0,1,1,0.47
Kemira Oyj,KEMIRA,2016.0,Large,Basic Materials,Finland,1,2363,1,1,1,14317200,1,1,1,102000,1,931,1690,16,1,1,1,1,1,0.6
Kemira Oyj,KEMIRA,2017.0,Large,Basic Materials,Finland,1,2486,1,1,1,17550000,1,1,0,97700,1,953,1920,8,1,1,1,0,1,0.5
Kemira Oyj,KEMIRA,2018.0,Large,Basic Materials,Finland,1,2592.8,1,1,1,17895600,0,1,1,99700,1,937,1697,8,1,1,0.0069,1,1,0.58
Kemira Oyj,KEMIRA,2019.0,Large,Basic Materials,Finland,1,2658.8,1,1,1,15706800,0,1,1,90572,1,917,1866,14,1,1,1,1,1,0.72
Kemira Oyj,KEMIRA,2020.0,Large,Basic Materials,Finland,1,2427.2,1,1,1,15195600,0,1,1,93545,1,885,1626,15,1,1,1,1,1,0.86
Kemira Oyj,KEMIRA,2021.0,Large,Basic Materials,Finland,1,2674.4,1,1,1,15829200,1,1,0,90875,1,968,4341,22,1,1,1,1,1,0.7
Kemira Oyj,KEMIRA,2022.0,Large,Basic Materials,Finland,,3569.6,1,1,1,14349600,1,1,1,82972,1,1471,3609,9,1,1,1,1,1,1.5
Ponsse Oyj,PON1V,2014.0,Large,Industrial Goods and Services,Finland,1,390.8,1,0,1,,0,0,0,,0,,,5,0,0,0,0,1,1.07
Ponsse Oyj,PON1V,2015.0,Large,Industrial Goods and Services,Finland,1,461.9,1,0,0,,0,0,0,,0,,,7,0,0,0,0,0,1.48
Ponsse Oyj,PON1V,2016.0,Large,Industrial Goods and Services,Finland,1,517.4,1,0,1,39927.6,1,0,1,11,0,,,1,1,0,0,0,0,1.6
Ponsse Oyj,PON1V,2017.0,Large,Industrial Goods and Services,Finland,1,576.6,1,1,1,41878.8,1,0,1,11,0,,,2,0,0,1,0,0,1.6
Ponsse Oyj,PON1V,2018.0,Large,Industrial Goods and Services,Finland,1,612.435,1,0,1,81720,0,0,0,10.473,0,,,3,0,1,0,0,0,1.56
Ponsse Oyj,PON1V,2019.0,Large,Industrial Goods and Services,Finland,0,667.4,1,1,1,86760,1,0,1,32.172,0,,,4,0,1,,0,1,1.86
Ponsse Oyj,PON1V,2020.0,Large,Industrial Goods and Services,Finland,1,636.627,1,1,1,86940,0,0,1,24.6887,0,,,8,0,1,0,1,1,1.15
Ponsse Oyj,PON1V,2021.0,Large,Industrial Goods and Services,Finland,1,749.998,1,1,1,81396,1,0,1,29.6149,0,,,6,0,1,1,1,0,1.97
Ponsse Oyj,PON1V,2022.0,Large,Industrial Goods and Services,Finland,,755.123,1,1,1,140400,1,0,1,29.7,0,4.31,,1,0,1,0,1,1,1.22
Viking Line Abp,VIK1V,2015.0,Mid,Consumer Goods and Services,Finland,0,530.5,1,1,1,3622147,1,1,1,332,1,290.1,,7,1,1,0,0,1,1.73
Viking Line Abp,VIK1V,2016.0,Mid,Consumer Goods and Services,Finland,1,519.6,1,1,1,,0,0,0,327,0,283.1,,6,0,0,0,0,0,0.7
Viking Line Abp,VIK1V,2017.0,Mid,Consumer Goods and Services,Finland,1,522.7,1,0,1,,0,1,0,325,0,,,7,0,1,1,0,0,0.5
Viking Line Abp,VIK1V,2018.0,Mid,Consumer Goods and Services,Finland,0,497.8,1,1,1,,0,1,1,318.975,1,,,8,0,0,0,0,0,0.51
Viking Line Abp,VIK1V,2019.0,Mid,Consumer Goods and Services,Finland,1,496.4,1,1,1,,0,1,0,310.25,1,,,4,0,0,0,0,0,1
Viking Line Abp,VIK1V,2020.0,Mid,Consumer Goods and Services,Finland,0,188.8,1,1,1,244.566,0,1,1,125.988,1,,,5,0,1,0,0,0,-3.92
Viking Line Abp,VIK1V,2021.0,Mid,Consumer Goods and Services,Finland,1,258.2,1,1,1,236.1024,0,1,0,133.832,1,,,6,0,1,0,0,1,0.14
Viking Line Abp,VIK1V,2022.0,Mid,Consumer Goods and Services,Finland,,494.7,1,1,1,199.1664,0,1,1,238.099,1,,,5,0,1,0,0,0,1.33
Nokian Renkaat Oyj,TYRES,2014.0,Large,Consumer Goods and Services,Finland,1,1389.1,1,1,1,1986000,1,1,1,401.5,1,135.518,20,3,0,1,0,0,1,1.56
Nokian Renkaat Oyj,TYRES,2015.0,Large,Consumer Goods and Services,Finland,1,1360.1,1,1,1,1930000,1,1,1,367,1,123.2,,4,1,1,0,1,1,1.8
Nokian Renkaat Oyj,TYRES,2016.0,Large,Consumer Goods and Services,Finland,1,1391.2,1,1,1,2082000,0,1,1,364,1,100.3,,11,1,1,0,1,1,1.9
Nokian Renkaat Oyj,TYRES,2017.0,Large,Consumer Goods and Services,Finland,1,1572.5,1,1,1,2176000,0,1,1,339.3,0,102.5,,6,1,1,1,0,1,1.6
Nokian Renkaat Oyj,TYRES,2018.0,Large,Consumer Goods and Services,Finland,1,1595.6,1,1,1,2350000,1,1,1,364.2,1,106,,16,1,1,,1,1,2.14
Nokian Renkaat Oyj,TYRES,2020.0,Large,Consumer Goods and Services,Finland,1,1313.8,1,1,1,2145000,1,1,1,338.9,1,91.31,4963.79,10,0,1,1,1,1,0.62
Nokian Renkaat Oyj,TYRES,2021.0,Large,Consumer Goods and Services,Finland,1,1714.1,1,1,1,2578000,1,1,1,8457.4,1,129.59,6696.95,9,0,1,1,1,1,1.49
Nokian Renkaat Oyj,TYRES,2022.0,Large,Consumer Goods and Services,Finland,,1776.1,1,1,1,2183000,1,1,1,9410,1,106,5391.70089,12,0,1,1,1,1,-1.27
Konecranes Oyj,KCR,2014.0,Large,Industrial Goods and Services,Finland,1,2099.6,1,1,1,619802,0,0,1,160,0,49.8,9,9,0,1,0,0,,0.85
Konecranes Oyj,KCR,2015.0,Large,Industrial Goods and Services,Finland,1,2126,1,1,1,818935,1,1,1,140,0,88.4,8.3,,1,1,0,0,0,0.53
Konecranes Oyj,KCR,2016.0,Large,Industrial Goods and Services,Finland,1,2118,1,1,1,776520,1,0,1,121,0,56.8,7.7,17,1,0,0,0,1,0.6
Konecranes Oyj,KCR,2017.0,Large,Industrial Goods and Services,Finland,1,3136.4,1,1,1,1207080,0,0,1,257,0,102,10,10,1,0,0,0,1,2.9
Konecranes Oyj,KCR,2018.0,Large,Industrial Goods and Services,Finland,1,3156.1,1,1,1,1116000,1,1,1,244.944,0,120.3,10.7,9,0,1,1,0,1,1.29
Konecranes Oyj,KCR,2019.0,Large,Industrial Goods and Services,Finland,1,3326.9,1,1,1,1071000,0,0,1,194.4,0,79.1,10.8,11,1,1,0,1,1,1.03
Konecranes Oyj,KCR,2020.0,Large,Industrial Goods and Services,Finland,1,3178.9,1,1,1,945000,1,0,1,168,0,69,3,0,0,1,1,1,1,1.54
Konecranes Oyj,KCR,2021.0,Large,Industrial Goods and Services,Finland,1,3185.7,1,1,1,990000,1,0,1,163,0,68.3,5158.6,13,0,1,1,1,Y ,1.85
Konecranes Oyj,KCR,2022.0,Large,Industrial Goods and Services,Finland,,3364.8,1,1,1,905040,1,0,0,152.3,0,43,4650.7,5,0,1,1,0,1,1.77
Stora Enso Oyj,STERV,2014.0,Large,Basic Materials,Finland,0,10213,1,1,1,135120000,1,0,1,280475,1,3460,7120,4,1,1,0.87,1,1,0.13
Stora Enso Oyj,STERV,2015.0,Large,Basic Materials,Finland,1,10040,1,1,1,133760000,1,1,1,601000,1,3120,7200,13,1,1,0,1,1,1.02
Stora Enso Oyj,STERV,2016.0,Large,Basic Materials,Finland,1,9802,1,1,1,138240000,1,1,1,609000,1,3050,7070,19,1,1,1,0,1,0.6
Stora Enso Oyj,STERV,2017.0,Large,Basic Materials,Finland,0,10045,1,1,1,138640000,0,1,1,595000,1,3140,7970,20,1,1,1,1,1,0.8
Stora Enso Oyj,STERV,2018.0,Large,Basic Materials,Finland,1,10486,1,1,1,138280000,0,1,1,587000,1,3270,7890,3,1,1,0,1,1,1.28
