,comp_name,ticker,year,gvkey,org_number,isin,finbas_id,segment,industry,supersector,supersector_icb,hq_country,ceo_sust_statem,reported_curr,sales,env_policy,ep_targets,env_impact_red,energy_consump,incr_renew_en,disclosure_raw,resource_target,water_withdraw,water_disclose,ghg_emis,transport_emis,years_es_report,audit_es_report,su_guidelines,su_aud_disclose,su_eva_disclose,su_env_assess,earn_per_share,combined
1058,SRV Group plc,SRV,2015.0,284971.0,FI17071868,FI0009015309,6345,Mid,Industrials,Constructions & Materials,2300,Finland,Y,EUR,719.1,Y,Y,Y,ND,N,N,N,ND,N,ND,ND,12,N,Y,N,N,N,0.25,SRV Group plc (SRV)
1059,SRV Group plc,SRV,2016.0,284971.0,FI17071868,FI0009015309,6345,Mid,Industrials,Construction & Materials,2300,Finland,N,EUR,884.1,Y,N,Y,ND,N,N,N,ND,N,ND,ND,ND,N,N,N,N,N,0.2,SRV Group plc (SRV)
1060,SRV Group plc,SRV,2017.0,284971.0,FI17071868,FI0009015309,6345,Mid,Industrials,Construction & Materials,2300,Finland,N,EUR,1116.1,Y,Y,Y,453650,Y,N,Y,ND,N,ND,ND,7,N,N,N,N,N,0.1,SRV Group plc (SRV)
1061,SRV Group plc,SRV,2018.0,284971.0,FI17071868,FI0009015309,6345,Mid,Industrials,Construction & Materials,2300,Finland,N,EUR,959.7,Y,Y,Y,307252.8,N,N,Y,ND,N,ND,ND,6,N,Y,N,N,Y,-0.56,SRV Group plc (SRV)
1062,SRV Group plc,SRV,2019.0,284971.0,FI17071868,FI0009015309,6345,Mid,Industrials,Construction & materials,2300,Finland,N,EUR,1060,Y,Y,Y,293126.4,N,N,Y,ND,N,15.7,ND,3,N,Y,ND,Y,Y,-1.85,SRV Group plc (SRV)
1063,SRV Group plc,SRV,2020.0,284971.0,FI17071868,FI0009015309,6345,Mid,Industrials,Construction and Materials,5010,Finland,N,EUR,975.534,Y,Y,Y,310471.2,N,N,Y,ND,N,ND,ND,3,N,Y,N,Y,Y,-0.15,SRV Group plc (SRV)
1064,Afarak Group Plc,AFAGR,2018.0,270664.0,FI06181818,FI0009800098,1556,Mid,Basic Materials,Basic Resources,1700,Finland,Y,EUR,194,Y,Y,Y,ND,N,N,N,ND,N,ND,ND,report ESG present,N,N,N,N,N,-0.07,Afarak Group Plc (AFAGR)
1065,Afarak Group Plc,AFAGR,2019.0,270664.0,FI06181818,FI0009800098,1556,Mid,Basic Materials,Basic Resources,5510,Finland,N,EUR,144.9,Y,N,N,ND,N,N,N,ND,N,ND,ND,ND,N,N,N,N,N,-0.23,Afarak Group Plc (AFAGR)
1066,Afarak Group Plc,AFAGR,2020.0,270664.0,FI06181818,FI0009800098,1556,Mid,Basic Materials,Basic Resources,5510,Finland,N,EUR,59.805,Y,N,N,ND,N,N,N,ND,N,ND,ND,3,N,N,N,N,N,-0.07,Afarak Group Plc (AFAGR)
1067,Raisio Oyj Vaihto-osake,RAIVV,2020.0,220530.0,FI 066 53240,FI0009800395,1508,Small,Consumer Goods,Food. Beverage and Tobacco,4510,Finland,Y,EUR,233.6,Y,Y,Y,270000,N,N,Y,145,Y,0.45,1.15,11,N,Y,N,Y,Y,0.15,Raisio Oyj (RAI)
1068,YIT Oyj,YIT,2014.0,217500.0,FI01126502,FI0009800643,1574,Large,Industrials,Construction & Materials,2300,Finland,N,EUR,1858.8,Y,N,N,642600,N,N,N,ND,N,19.7,44.2,2,N,Y,Y,Y,Y,0.56,YIT Oyj (YIT)
1069,YIT Oyj,YIT,2015.0,217500.0,FI01126502,FI0009800643,1574,Mid,Industrials,Constructions & Materials,2300,Finland,Y,EUR,1732.3,Y,N,Y,456480,N,N,N,ND,N,ND,ND,13,N,Y,N,N,Y,0.37,YIT Oyj (YIT)
1070,YIT Oyj,YIT,2016.0,217500.0,FI01126502,FI0009800643,1574,Mid,Industrials,Construction & Materials,2300,Finland,N,EUR,1678.3,Y,N,Y,542520,N,N,N,ND,N,ND,ND,ND,N,N,N,N,Y,-0.1,YIT Oyj (YIT)
1071,YIT Oyj,YIT,2017.0,217500.0,FI01126502,FI0009800643,1574,Large,Industrials,Construction & Materials,2300,Finland,N,EUR,1993.8,Y,N,Y,603360,N,N,Y,ND,N,ND,ND,ND,N,Y,Y,N,Y,0.4,YIT Oyj (YIT)
1072,YIT Oyj,YIT,2018.0,217500.0,FI01126502,FI0009800643,1574,Large,Industrials,Construction & Materials,2300,Finland,N,EUR,3689.4,Y,Y,Y,3277800,N,N,Y,ND,N,ND,ND,1,N,Y,N,N,Y,0.19,YIT Oyj (YIT)
1073,YIT Oyj,YIT,2019.0,217500.0,FI01126502,FI0009800643,1574,Large,Industrials,Construction & Materials,5010,Finland,Y,EUR,3391.5,Y,Y,Y,1205640,N,N,Y,ND,N,198.9,ND,22,N,Y,Y,N,Y,0.07,YIT Oyj (YIT)
1074,YIT Oyj,YIT,2020.0,217500.0,FI01126502,FI0009800643,1574,Large,Industrials,Construction & Materials,5010,Finland,Y,EUR,3069,Y,Y,Y,1107360,Y,N,N,ND,N,ND,7.119,10,N,Y,N,N,Y,0.13,YIT Oyj (YIT)
1075,YIT Oyj,YIT,2021.0,217500.0,FI01126502,FI0009800643,1574,Large,Industrials,Construction & Materials,5010,Finland,Y,EUR,2856,Y,Y,Y,854280,Y,N,N,ND,N,53.912,4.654,10,N,Y,Y,N,N,0,YIT Oyj (YIT)
1076,F-Secure Oyj,FSC1V,2014.0,234356.0,FI07055792,FI0009801310,28280,Mid,Technology,Technology,9500,Finland,N,EUR,153.8,N,N,N,ND,N,N,N,ND,N,ND,ND,0,N,Y,N,N,N,0.1,F-Secure Oyj (FSC1V)
1077,F-Secure Oyj,FSC1V,2015.0,234356.0,FI07055792,FI0009801310,28280,Mid,Technology,Technology,9500,Finland,N,EUR,147.6,N,N,N,ND,N,N,N,ND,N,ND,ND,ND,N,N,N,N,N,0.08,F-Secure Oyj (FSC1V)
1078,F-Secure Oyj,FSC1V,2016.0,234356.0,FI07055792,FI0009801310,28280,Mid,Technology,Technology,9500,Finland,N,EUR,158.3,N,N,N,ND,N,N,N,ND,N,ND,ND,13,N,Y,N,N,N,0.1,F-Secure Oyj (FSC1V)
1079,F-Secure Oyj,FSC1V,2017.0,234356.0,FI07055792,FI0009801310,28280,Mid,Technology,Technology,9500,Finland,Y,EUR,169.7,N,N,N,10390,N,N,N,ND,N,ND,5.6,1,Y,Y,N,N,N,0.1,F-Secure Oyj (FSC1V)
1080,F-Secure Oyj,FSC1V,2018.0,234356.0,FI07055792,FI0009801310,28280,Mid,Technology,Technology,9500,Finland,N,EUR,190.731,Y,N,Y,8341.2,N,N,N,ND,N,ND,ND,ND,N,Y,N,N,N,0.01,F-Secure Oyj (FSC1V)
1081,F-Secure Oyj,FSC1V,2019.0,234356.0,FI07055792,FI0009801310,28280,Mid,Technology,Technology,1010,Finland,N,EUR,217,Y,N,Y,ND,N,N,N,ND,N,ND,1786,0,N,N,N,N,N,0.02,F-Secure Oyj (FSC1V)
1082,F-Secure Oyj,FSC1V,2020.0,234356.0,FI07055792,FI0009801310,28280,Mid,Technology,Technology,1010,Finland,N,EUR,220.2,Y,Y,Y,5760,Y,N,Y,ND,N,ND,ND,4,N,N,N,N,N,0.08,F-Secure Oyj (FSC1V)
1083,F-Secure Oyj,FSC1V,2021.0,234356.0,FI07055792,FI0009801310,28280,Mid,Technology,Technology,1010,Finland,N,EUR,106.3,Y,N,Y,ND,N,N,N,ND,N,ND,ND,0,N,Y,N,N,Y,0.08,F-Secure Oyj (FSC1V)
1084,F-Secure Oyj,FSC1V,2022.0,234356.0,FI07055792,FI0009801310,28280,Mid,Technology,Technology,1010,Finland,,EUR,111,N,N,N,ND,ND,N,N,ND,N,ND,ND,1,N,N,ND,N,N,0.17,F-Secure Oyj (FSC1V)
1085,Lemminkäinen Oyj,LEM1S,2014.0,211853.0,FI01107758,FI0009900336,1528,Mid,Industrials,Construction & Materials,2300,Finland,Y,EUR,2044.5,Y,Y,Y,1065600,N,N,Y,70,N,84.2,ND,5,N,Y,N,N,Y,0.4,Lemminkäinen Oyj (LEM1S)
1086,Lemminkäinen Oyj,LEM1S,2015.0,211853.0,FI01107758,FI0009900336,1528,Mid,Industrials,Constructions & Materials,2300,Finland,Y,EUR,1879,Y,N,Y,ND,N,N,N,ND,N,ND,ND,15,N,Y,N,N,Y,-0.15,Lemminkäinen Oyj (LEM1S)
1087,Lemminkäinen Oyj,LEM1S,2016.0,211853.0,FI01107758,FI0009900336,1528,Mid,Industrials,Construction & Materials,2300,Finland,N,EUR,1682.7,Y,Y,Y,ND,N,Y,Y,ND,N,ND,ND,8,N,Y,N,Y,Y,1.3,Lemminkäinen Oyj (LEM1S)
1088,Olvi Oyj,OLVAS,2014.0,222027.0,FI01703189,FI0009900401,1533,Mid,Consumer Goods,Food & Beverage,3500,Finland,N,EUR,328.2,Y,Y,Y,ND,N,N,Y,ND,N,ND,ND,12,N,N,N,N,N,1.57,Olvi Oyj (OLVAS)
1089,Olvi Oyj,OLVAS,2015.0,222027.0,FI01703189,FI0009900401,1533,Mid,Consumer Goods,Food & Beverage,3500,Finland,N,EUR,310.5,Y,Y,Y,ND,N,N,Y,ND,N,ND,ND,13,N,N,N,N,N,1.08,Olvi Oyj (OLVAS)
1090,Olvi Oyj,OLVAS,2016.0,222027.0,FI01703189,FI0009900401,1533,Mid,Consumer Goods,Food & Beverage,3500,Finland,N,EUR,321.5,N,N,N,ND,N,N,N,ND,N,ND,ND,ND,N,N,N,N,N,1.6,Olvi Oyj (OLVAS)
1091,Olvi Oyj,OLVAS,2017.0,222027.0,FI01703189,FI0009900401,1533,Mid,Consumer Goods,Food & Beverage,3500,Finland,N,EUR,345.2,Y,N,Y,ND,N,N,N,ND,N,ND,ND,1,N,Y,N,N,N,1.7,Olvi Oyj (OLVAS)
1092,Olvi Oyj,OLVAS,2018.0,222027.0,FI01703189,FI0009900401,1533,Mid,Consumer Goods,Food & Beverage,3500,Finland,Y,EUR,384.302,Y,N,Y,ND,N,N,N,ND,N,ND,ND,2,N,Y,N,N,N,1.97,Olvi Oyj (OLVAS)
1093,Olvi Oyj,OLVAS,2019.0,222027.0,FI01703189,FI0009900401,1533,Mid,Consumer Goods,Food. Beverage & Tobacco,4510,Finland,Y,EUR,408.7,Y,Y,Y,ND,N,N,Y,ND,N,ND,ND,3,N,Y,Y,N,N,2.02,Olvi Oyj (OLVAS)
1094,Olvi Oyj,OLVAS,2020.0,222027.0,FI01703189,FI0009900401,1533,Mid,Consumer Goods,Food. Beverage and Tobacco,4510,Finland,Y,EUR,414.9,Y,Y,Y,242668.8,Y,N,Y,ND,N,ND,ND,8,N,Y,N,Y,Y,1.96,Olvi Oyj (OLVAS)
1095,Olvi Oyj,OLVAS,2021.0,222027.0,FI01703189,FI0009900401,1533,Mid,Consumer Goods,Food. Beverage and Tobacco,4510,Finland,Y,EUR,462.2,Y,Y,Y,ND,Y,N,Y,ND,N,ND,ND,5,N,Y,N,N,N,2.31,Olvi Oyj (OLVAS)
1096,Olvi Oyj,OLVAS,2022.0,222027.0,FI01703189,FI0009900401,1533,Large,Consumer Goods,"Food, Beverage and Tobacco",4510,Finland,,EUR,583.7,Y,Y,Y,760673.16,Y,N,Y,2664.48,N,29.4,279.4,9,N,Y,N,N,N,0.39,Olvi Oyj (OLVAS)
1097,Vaisala Oyj,VAIAS,2014.0,211470.0,FI01244162,FI0009900682,.,Mid,Industrials,Industrial Goods & Services,2700,Finland,Y,EUR,299.7,Y,Y,Y,60120,Y,Y,Y,23.3,N,17.7,10.5,7,N,Y,N,Y,Y,1.3,Vaisala Oyj (VAIAS)
1098,Vaisala Oyj,VAIAS,2015.0,211470.0,FI01244162,FI0009900682,.,Mid,Industrials,Industrial Goods & Services,2700,Finland,Y,EUR,318.5,Y,Y,Y,59400,Y,N,Y,21.5,Y,15.7,12.5,8,Y,Y,N,N,Y,1.51,Vaisala Oyj (VAIAS)
1099,Vaisala Oyj,VAIAS,2016.0,211470.0,FI01244162,FI0009900682,.,Mid,Industrials,Industrial Goods & Services,2700,Finland,Y,EUR,319.1,Y,Y,Y,62640,Y,Y,Y,21,N,6.5,14.5,1,Y,Y,N,Y,Y,1,Vaisala Oyj (VAIAS)
1100,Vaisala Oyj,VAIAS,2017.0,211470.0,FI01244162,FI0009900682,.,Mid,Industrials,Industrial Goods & Services,2700,Finland,Y,EUR,332.6,Y,Y,Y,60480,Y,N,N,21.7,N,1.2,14.7,7,Y,Y,Y,N,Y,1.5,Vaisala Oyj (VAIAS)
1101,Vaisala Oyj,VAIAS,2018.0,211470.0,FI01244162,FI0009900682,.,Mid,Industrials,Industrial Goods & Services,2700,Finland,Y,EUR,348.8,Y,Y,Y,62136,Y,Y,N,21.777,N,0.955,15.13,2,N,Y,0.000857909,Y,Y,0.81,Vaisala Oyj (VAIAS)
1102,Vaisala Oyj,VAIAS,2019.0,211470.0,FI01244162,FI0009900682,.,Mid,Industrials,Industrial Goods & Services,5020,Finland,Y,EUR,403.6,Y,Y,Y,65880,N,N,N,23.11,N,1.169,18.064,3,Y,Y,0.000571429,Y,Y,0.94,Vaisala Oyj (VAIAS)
1103,Vaisala Oyj,VAIAS,2020.0,211470.0,FI01244162,FI0009900682,.,Mid,Technology,Industrial Goods & Services,5020,Finland,Y,EUR,379.5,Y,Y,Y,63684,Y,Y,Y,ND,N,1.834,12.436,13,Y,Y,0.046255507,Y,Y,0.91,Vaisala Oyj (VAIAS)
1104,Vaisala Oyj,VAIAS,2021.0,211470.0,FI01244162,FI0009900682,.,Large,Industrials,Industrial Goods & Services,5020,Finland,Y,EUR,437.9,Y,Y,Y,69588,Y,N,Y,ND,N,2.638,12.771,11,Y,Y,0.074398249,Y,Y,1.07,Vaisala Oyj (VAIAS)
1105,Vaisala Oyj,VAIAS,2022.0,211470.0,FI01244162,FI0009900682,.,Large,Industrials,Industrial Goods & Services,5020,Finland,,EUR,514.2,Y,Y,Y,67176,ND,N,Y,ND,N,0.515,75.599,6,N,Y,Y,Y,Y,1.24,Vaisala Oyj (VAIAS)
1106,Sampo Oyj,SAMAS,2021.0,15773.0,FI01422133,FI01422133,.,Large,Financials,Insurance,3020,Finland,Y,EUR,10580,Y,Y,Y,ND,Y,N,Y,33.653,N,4.3264,6.3149,5,N,Y,N,N,Y,5.9,Sampo Oyj (SAMAS)
1107,Sampo Oyj,SAMAS,2022.0,15773.0,FI01422133,FI01422133,.,Large,Financials,Insurance,3020,Finland,,EURO,8984,Y,Y,Y,151516.8994,Y,Y,Y,56.394,N,1.6388,15.586,6,Y,Y,N,Y,Y,2.69,Sampo Oyj (SAMAS)
1108,Tikkurila Oyj,TIK,2014.0,294167.0,FI01970674,FI4000008719,6730,Mid,Industrials,Construction & Materials,2300,Finland,Y,EUR,618.4,Y,Y,Y,ND,Y,Y,Y,ND,N,ND,ND,6,Y,Y,N,N,Y,1.1,Tikkurila Oyj (TIK)
1109,Tikkurila Oyj,TIK,2015.0,294167.0,FI01970674,FI4000008719,6730,Mid,Industrials,Constructions & Materials,2300,Finland,Y,EUR,584.1,Y,Y,Y,258801,N,N,Y,185,N,7.7,ND,6,Y,Y,N,Y,Y,0.94,Tikkurila Oyj (TIK)
1110,Tikkurila Oyj,TIK,2016.0,294167.0,FI01970674,FI4000008719,6730,Mid,Industrials,Construction & Materials,2300,Finland,Y,EUR,572,Y,Y,Y,ND,Y,N,Y,150,ND,4.786,ND,7,N,Y,Y,Y,Y,1,Tikkurila Oyj (TIK)
1111,Tikkurila Oyj,TIK,2017.0,294167.0,FI01970674,FI4000008719,6730,Mid,Industrials,Construction & Materials,2300,Finland,N,EUR,582.4,Y,N,Y,292936,N,Y,N,159,N,10.4,ND,22,Y,Y,Y,N,Y,0.2,Tikkurila Oyj (TIK)
1112,Tikkurila Oyj,TIK,2018.0,294167.0,FI01970674,FI4000008719,6730,Mid,Industrials,Construction & Materials,2300,Finland,N,EUR,561.5,Y,N,Y,281213,Y,Y,Y,159,N,28.126,ND,3,Y,Y,0.0045,Y,Y,0.33,Tikkurila Oyj (TIK)
1113,Tikkurila Oyj,TIK,2019.0,294167.0,FI01970674,FI4000008719,6730,Mid,Industrials,Construction & Materials,5010,Finland,Y,EUR,563.831,Y,N,Y,264275,N,Y,N,134,Y,22.43,ND,4,Y,Y,1.00E-04,Y,Y,0.75,Tikkurila Oyj (TIK)
1114,Tikkurila Oyj,TIK,2020.0,294167.0,FI01970674,FI4000008719,6730,Mid,Industrials,Industrial Goods and Services,5020,Finland,Y,EUR,581.974,Y,Y,Y,226392,Y,Y,Y,125,Y,18.326,ND,11,Y,Y,0.002,Y,Y,0.97,Tikkurila Oyj (TIK)
1115,Scanfil Oyj,SCANFL,2016.0,311419.0,FI24227429,FI4000029905,68440,Mid,Industrials,Industrial Goods & Services,2700,Finland,Y,EUR,508,Y,Y,Y,ND,N,N,N,ND,N,ND,ND,ND,N,N,N,N,N,0,Scanfil Oyj (SCANFL)
1116,Scanfil Oyj,SCANFL,2017.0,311419.0,FI24227429,FI4000029905,68440,Mid,Industrials,Industrial Goods & Services,2700,Finland,Y,EUR,529.9,Y,N,Y,ND,N,N,N,ND,N,ND,ND,1,N,Y,N,N,N,0.4,Scanfil Oyj (SCANFL)
1117,Scanfil Oyj,SCANFL,2018.0,311419.0,FI24227429,FI4000029905,68440,Mid,Industrials,Industrial Goods & Services,2700,Finland,N,EUR,563,Y,N,Y,ND,N,N,N,ND,N,ND,ND,1,N,N,Y,N,N,0.45,Scanfil Oyj (SCANFL)
1118,Scanfil Oyj,SCANFL,2019.0,311419.0,FI24227429,FI4000029905,68440,Mid,Technology,Technology,9500,Finland,N,EUR,579.416,Y,Y,Y,103320,N,Y,Y,ND,Y,ND,ND,3,N,Y,ND,Y,N,0.44,Scanfil Oyj (SCANFL)
1119,Scanfil Oyj,SCANFL,2020.0,311419.0,FI24227429,FI4000029905,68440,Mid,Industrials,Industrial Goods & Services,5020,Finland,N,EUR,595.347,Y,Y,Y,104040,N,N,Y,44.875,N,ND,ND,3,N,Y,Y,Y,Y,0.57,Scanfil Oyj (SCANFL)
1120,Scanfil Oyj,SCANFL,2021.0,311419.0,FI24227429,FI4000029905,68440,Mid,Industrials,Industrial Goods and Services,5020,Finland,N,EUR,695.735,Y,Y,Y,104652,N,N,Y,47.479,N,ND,ND,4,N,Y,N,N,Y,0.46,Scanfil Oyj (SCANFL)
1121,Scanfil Oyj,SCANFL,2022.0,311419.0,FI24227429,FI4000029905,68440,Mid,Industrials,Industrial Goods and Services,5020,Finland,,EUR,843.756,Y,Y,Y,146880,Y,N,Y,55.065,N,ND,ND,4,N,Y,N,N,Y,0.53,Scanfil Oyj (SCANFL)
1122,Ahlstrom-Munksjö Oyj,AM1,2017.0,315423.0,FI24806615,FI4000048418,6910,Large,Basic Materials,Basic Resources,1700,Sweden,Y,EUR,1959.9,Y,Y,Y,ND,N,Y,Y,ND,N,ND,ND,4,N,Y,Y,Y,Y,0.8,Ahlstrom-Munksjö Oyj (AM1)
1123,Ahlstrom-Munksjö Oyj,AM1,2018.0,315423.0,FI24806615,FI4000048418,6910,Large,Basic Materials,Basic Resources,1700,Finland,Y,EUR,2438,N,Y,N,ND,Y,N,Y,ND,N,ND,ND,2,N,Y,N,N,Y,0.43,Ahlstrom-Munksjö Oyj (AM1)
1124,Ahlstrom-Munksjö Oyj,AM1,2019.0,315423.0,FI24806615,FI4000048418,6910,Large,Basic Materials,Chemicals,5520,Finland,Y,EUR,2916.3,Y,Y,Y,ND,Y,Y,N,ND,N,ND,ND,10,N,Y,0.0019,Y,Y,0.27,Ahlstrom-Munksjö Oyj (AM1)
1125,Ahlstrom-Munksjö Oyj,AM1,2020.0,315423.0,FI24806615,FI4000048418,6910,Large,Basic Materials,Basic Resources,5510,Finland,Y,EUR,2683.3,Y,Y,Y,ND,ND,ND,Y,ND,N,0.0011,0.0003,1,N,Y,Y,N,Y,0.78,Ahlstrom-Munksjö Oyj (AM1)
1129,Aktia Bank PLC (formerly known as Aktia,AKTIA,2015.0,292861.0,FI21817028,FI4000058870,6918,Mid,Financials,Banks,8300,Finland,N,EUR,208.4,Y,Y,Y,16200,N,Y,Y,ND,N,ND,108.7,4,N,Y,Y,N,Y,0.78,Aktia Bank PLC (formerly known as Aktia (AKTIA)
1130,Aktia Bank PLC (formerly known as Aktia,AKTIA,2016.0,292861.0,FI21817028,FI4000058870,6918,Mid,Financials,Banks,8300,Finland,Y,EUR,211.34,Y,Y,Y,15074,N,Y,Y,ND,N,ND,143.1,7,N,Y,N,N,N,0.7,Aktia Bank PLC (formerly known as Aktia (AKTIA)
1131,Aktia Bank PLC (formerly known as Aktia,AKTIA,2017.0,292861.0,FI21817028,FI4000058870,6918,Mid,Financials,Banks,8300,Finland,N,EUR,210.28,Y,N,Y,ND,N,N,N,ND,N,ND,ND,6,N,N,N,N,N,0.6,Aktia Bank PLC (formerly known as Aktia (AKTIA)
1132,Aktia Bank PLC (formerly known as Aktia,AKTIA,2018.0,292861.0,FI21817028,FI4000058870,6918,Mid,Financials,Banks,8300,Finland,N,EUR,210.1,Y,N,N,12776.8572,N,Y,N,ND,N,0.166915,ND,7,N,N,N,N,Y,0.81,Aktia Bank PLC (formerly known as Aktia (AKTIA)
1133,Aktia Bank PLC (formerly known as Aktia,AKTIA,2019.0,292861.0,FI21817028,FI4000058870,6918,Mid,Financials,Banks,3010,Finland,Y,EUR,221.4,Y,Y,Y,11965.32,Y,Y,Y,ND,N,0.8811,64754,9,N,Y,Y,Y,Y,0.85,Aktia Bank PLC (formerly known as Aktia (AKTIA)
1134,Aktia Bank PLC (formerly known as Aktia,AKTIA,2021.0,292861.0,FI21817028,FI4000058870,69180,Mid,Financial Services,Banks,3010,Finland,Y,EUR,263.784,Y,Y,Y,11858.4,N,Y,N,ND,N,0.468,57.721,7,N,Y,Y,Y,Y,0.23,Aktia Bank PLC (formerly known as Aktia (AKTIA)
1135,Aktia Bank PLC (formerly known as Aktia,AKTIA,2022.0,292861.0,FI21817028,FI4000058870,69180,Mid,Financials,Banks,3010,Finland,,EUR,254.1,Y,Y,Y,10648.8,Y,Y,Y,ND,N,0.425,161.494,8,N,Y,Y,Y,Y,0.72,Aktia Bank PLC (formerly known as Aktia (AKTIA)
1136,Aktia Bank PLC (formerly known as Aktia,AKTIA,2020.0,292861.0,FI21817028,FI4000058870,6918,Mid,Financial Services,Banks,3010,Finland,Y,EUR,201.117,Y,Y,Y,13707.72,N,Y,N,ND,N,0.55664,52.88904,6,N,Y,Y,Y,Y,0.61,Aktia Bank PLC (formerly known as Aktia (AKTIA)
1137,Taaleri plc,TAALA,2015.0,315224.0,FI22348235,FI4000062195,6901,Mid,Financials,Financial Services,8700,Finland,N,EUR,58.401,N,N,N,ND,N,N,N,ND,N,ND,ND,ND,N,N,N,N,N,1.52,Taaleri plc (TAALA)
1138,Taaleri plc,TAALA,2016.0,315224.0,FI22348235,FI4000062195,6901,Mid,Financials,Financial Services,8700,Finland,N,EUR,60.569,Y,N,N,ND,N,N,N,ND,N,ND,ND,1,N,N,N,N,N,0.5,Taaleri plc (TAALA)
1139,Taaleri plc,TAALA,2017.0,315224.0,FI22348235,FI4000062195,6901,Mid,Financials,Financial Services,8700,Finland,N,EUR,81,N,N,N,ND,N,N,N,ND,N,ND,ND,0,N,N,N,N,N,0.8,Taaleri plc (TAALA)
1140,Taaleri plc,TAALA,2018.0,315224.0,FI22348235,FI4000062195,6901,Mid,Financials,Financial Services,8700,Finland,Y,EUR,72.513,N,N,N,ND,N,N,N,ND,N,ND,ND,0,N,N,N,N,N,0.76,Taaleri plc (TAALA)
1141,Taaleri plc,TAALA,2019.0,315224.0,FI22348235,FI4000062195,6901,Mid,Financials,Financial Services,8700,Finland,Y,EUR,67.2,Y,N,N,ND,N,N,N,ND,N,ND,ND,1,N,N,N,N,N,0.39,Taaleri plc (TAALA)
1142,Taaleri plc,TAALA,2020.0,315224.0,FI 5592045727,FI4000062195,69010,Mid,Financials,Banks,3010,Finland,Y,EUR,69,Y,N,Y,ND,N,N,N,ND,N,ND,ND,0,N,N,ND,N,N,0.45,Taaleri plc (TAALA)
1143,Taaleri plc,TAALA,2021.0,315224.0,FI22348235,FI4000062195,69010,Mid,Financials,Banks,3010,Finland,Y,EUR,72.629,N,Y,Y,ND,Y,N,N,ND,N,ND,ND,1,N,N,N,N,N,4.71,Taaleri plc (TAALA)
1144,Taaleri plc,TAALA,2022.0,315224.0,FI22348235,FI4000062195,69010,Mid,Financials,Banks,3010,Finland,,EUR,61.03,Y,Y,Y,111600,N,N,N,0.339,N,0.000129,2.118,5,N,N,N,N,N,0.72,Taaleri plc (TAALA)
1145,DNA Oyj,DNA,2020.0,322951.0,FI05925096,FI4000062385,7358,Large,Telecommunications,Telecommunications,6500,Finland,Y,EUR,934.5,Y,Y,Y,589600,Y,N,N,ND,N,19.4,153,12,N,Y,Y,N,N,0.87,DNA Oyj (DNA)
1146,DNA Oyj,DNA,2017.0,322951.0,FI05925096,FI4000062385,7358,Large,Telecommunications,Telecommunications,6500,Finland,N,EUR,886.1,Y,N,Y,614200,Y,N,Y,ND,N,20.28,194,7,Y,Y,N,Y,Y,0.7,DNA Oyj (DNA)
1147,DNA Oyj,DNA,2018.0,322951.0,FI05925096,FI4000062385,7358,Large,Telecommunications,Telecommunications,6500,Finland,Y,EUR,911.758,Y,Y,Y,619000,Y,N,Y,ND,N,18.42,202,9,Y,Y,N,N,N,0.77,DNA Oyj (DNA)
1148,DNA Oyj,DNA,2019.0,322951.0,FI05925096,FI4000062385,7358,Large,Telecommunications,Telecommunications,1510,Finland,N,EUR,942.1,Y,Y,Y,567200,N,N,N,ND,N,14,215,12,N,Y,N,N,Y,0.75,DNA Oyj (DNA)
1149,Caverion Oyj,CAV1V,2014.0,315527.0,FI25341274,FI4000062781,69170,Mid,Industrials,Industrial Goods & Services,2700,Finland,Y,EUR,2407,Y,Y,Y,690480,Y,N,Y,ND,N,43,ND,2,N,Y,N,N,N,0.22,Caverion Oyj (CAV1V)
1150,Caverion Oyj,CAV1V,2015.0,315527.0,FI25341274,FI4000062781,69170,Mid,Industrials,Industrial Goods & Services,2700,Finland,Y,EUR,2443,Y,Y,Y,622080,Y,N,Y,ND,N,52.1,ND,3,N,Y,N,Y,N,0.37,Caverion Oyj (CAV1V)
1151,Caverion Oyj,CAV1V,2016.0,315527.0,FI25341274,FI4000062781,69170,Mid,Industrials,Industrial Goods & Services,2700,Finland,Y,EUR,2364.1,Y,N,Y,503640,N,N,N,ND,N,42.8,ND,4,N,N,N,N,ND,-0.3,Caverion Oyj (CAV1V)
1152,Caverion Oyj,CAV1V,2017.0,315527.0,FI25341274,FI4000062781,69170,Mid,Industrials,Industrial Goods & Services,2700,Finland,N,EUR,2282.8,Y,N,N,523080,N,N,N,ND,N,38.7,ND,5,N,Y,N,N,N,-0.2,Caverion Oyj (CAV1V)
1153,Caverion Oyj,CAV1V,2018.0,315527.0,FI25341274,FI4000062781,69170,Mid,Industrials,Industrial Goods & Services,2700,Finland,Y,EUR,2204.1,Y,N,N,524880,N,N,N,ND,N,36.1395,ND,6,N,Y,N,N,N,-0.4,Caverion Oyj (CAV1V)
1154,Caverion Oyj,CAV1V,2019.0,315527.0,FI25341274,FI4000062781,69170,Mid,Industrials,Industrial Goods & Services,5020,Finland,Y,EUR,2123.3,Y,Y,Y,438840,N,N,Y,ND,N,29.447,-23174.3,7,N,Y,Y,Y,N,0.14,Caverion Oyj (CAV1V)
